"Envelope","Name","PostDate","FullType","FundCode","Description","Amount","Reference","GiftDescription","Value","SName","IndvID"
"REDACTED","98d2512484c067c9914cd341e6bdace4","11/14/2016","Check","1","General Pledge","$400.00","2012","","$0.00","REDACTED","REDACTED"
"REDACTED","98d2512484c067c9914cd341e6bdace4","11/20/2016","Check","1","General Pledge","$400.00","2024","","$0.00","REDACTED","REDACTED"
"REDACTED","98d2512484c067c9914cd341e6bdace4","11/27/2016","Check","1","General Pledge","$400.00","2033","","$0.00","REDACTED","REDACTED"
"REDACTED","98d2512484c067c9914cd341e6bdace4","12/04/2016","Check","1","General Pledge","$400.00","2036","","$0.00","REDACTED","REDACTED"
"REDACTED","98d2512484c067c9914cd341e6bdace4","12/24/2016","Check","1","General Pledge","$400.00","2093","","$0.00","REDACTED","REDACTED"
"REDACTED","cc5cca7ecc39fdd55f1bf1163b5ebe40","01/03/2016","Check","1","General Pledge","$35.00","2292","","$0.00","REDACTED","REDACTED"
"REDACTED","cc5cca7ecc39fdd55f1bf1163b5ebe40","01/25/2016","Check","1","General Pledge","$35.00","2305","","$0.00","REDACTED","REDACTED"
"REDACTED","cc5cca7ecc39fdd55f1bf1163b5ebe40","01/31/2016","Check","1","General Pledge","$35.00","1715","","$0.00","REDACTED","REDACTED"
"REDACTED","cc5cca7ecc39fdd55f1bf1163b5ebe40","02/08/2016","Check","1","General Pledge","$35.00","2324","","$0.00","REDACTED","REDACTED"
"REDACTED","cc5cca7ecc39fdd55f1bf1163b5ebe40","02/14/2016","Check","1","General Pledge","$35.00","2325","","$0.00","REDACTED","REDACTED"
"REDACTED","cc5cca7ecc39fdd55f1bf1163b5ebe40","03/07/2016","Check","1","General Pledge","$35.00","2348","","$0.00","REDACTED","REDACTED"
"REDACTED","cc5cca7ecc39fdd55f1bf1163b5ebe40","03/13/2016","Check","1","General Pledge","$35.00","2350","","$0.00","REDACTED","REDACTED"
"REDACTED","cc5cca7ecc39fdd55f1bf1163b5ebe40","03/27/2016","Check","1","General Pledge","$35.00","2361","","$0.00","REDACTED","REDACTED"
"REDACTED","cc5cca7ecc39fdd55f1bf1163b5ebe40","04/03/2016","Check","1","General Pledge","$35.00","2365","","$0.00","REDACTED","REDACTED"
"REDACTED","cc5cca7ecc39fdd55f1bf1163b5ebe40","04/10/2016","Check","1","General Pledge","$35.00","2380","","$0.00","REDACTED","REDACTED"
"REDACTED","cc5cca7ecc39fdd55f1bf1163b5ebe40","04/17/2016","Check","1","General Pledge","$35.00","2385","","$0.00","REDACTED","REDACTED"
"REDACTED","cc5cca7ecc39fdd55f1bf1163b5ebe40","04/25/2016","Check","1","General Pledge","$35.00","2396","","$0.00","REDACTED","REDACTED"
"REDACTED","cc5cca7ecc39fdd55f1bf1163b5ebe40","05/02/2016","Check","1","General Pledge","$35.00","2399","","$0.00","REDACTED","REDACTED"
"REDACTED","cc5cca7ecc39fdd55f1bf1163b5ebe40","05/08/2016","Check","1","General Pledge","$35.00","2403","","$0.00","REDACTED","REDACTED"
"REDACTED","cc5cca7ecc39fdd55f1bf1163b5ebe40","05/16/2016","Check","1","General Pledge","$35.00","2411","","$0.00","REDACTED","REDACTED"
"REDACTED","cc5cca7ecc39fdd55f1bf1163b5ebe40","05/22/2016","Check","1","General Pledge","$35.00","2419","","$0.00","REDACTED","REDACTED"
"REDACTED","cc5cca7ecc39fdd55f1bf1163b5ebe40","06/05/2016","Check","1","General Pledge","$35.00","2431","","$0.00","REDACTED","REDACTED"
"REDACTED","cc5cca7ecc39fdd55f1bf1163b5ebe40","06/12/2016","Check","1","General Pledge","$35.00","2434","","$0.00","REDACTED","REDACTED"
"REDACTED","cc5cca7ecc39fdd55f1bf1163b5ebe40","06/19/2016","Check","1","General Pledge","$35.00","2442","","$0.00","REDACTED","REDACTED"
"REDACTED","cc5cca7ecc39fdd55f1bf1163b5ebe40","06/26/2016","Check","1","General Pledge","$35.00","2449","","$0.00","REDACTED","REDACTED"
"REDACTED","cc5cca7ecc39fdd55f1bf1163b5ebe40","07/05/2016","Check","1","General Pledge","$35.00","2452","","$0.00","REDACTED","REDACTED"
"REDACTED","cc5cca7ecc39fdd55f1bf1163b5ebe40","07/24/2016","Check","1","General Pledge","$35.00","2458","","$0.00","REDACTED","REDACTED"
"REDACTED","cc5cca7ecc39fdd55f1bf1163b5ebe40","08/07/2016","Check","1","General Pledge","$35.00","2477","","$0.00","REDACTED","REDACTED"
"REDACTED","cc5cca7ecc39fdd55f1bf1163b5ebe40","08/15/2016","Check","1","General Pledge","$35.00","2479","","$0.00","REDACTED","REDACTED"
"REDACTED","cc5cca7ecc39fdd55f1bf1163b5ebe40","08/22/2016","Check","1","General Pledge","$35.00","2488","","$0.00","REDACTED","REDACTED"
"REDACTED","cc5cca7ecc39fdd55f1bf1163b5ebe40","08/29/2016","Check","1","General Pledge","$35.00","2493","","$0.00","REDACTED","REDACTED"
"REDACTED","cc5cca7ecc39fdd55f1bf1163b5ebe40","09/04/2016","Check","1","General Pledge","$35.00","2498","","$0.00","REDACTED","REDACTED"
"REDACTED","cc5cca7ecc39fdd55f1bf1163b5ebe40","09/11/2016","Check","1","General Pledge","$35.00","2501","","$0.00","REDACTED","REDACTED"
"REDACTED","cc5cca7ecc39fdd55f1bf1163b5ebe40","09/26/2016","Check","1","General Pledge","$35.00","2509","","$0.00","REDACTED","REDACTED"
"REDACTED","cc5cca7ecc39fdd55f1bf1163b5ebe40","09/26/2016","Check","1","General Pledge","$35.00","2508","","$0.00","REDACTED","REDACTED"
"REDACTED","cc5cca7ecc39fdd55f1bf1163b5ebe40","10/02/2016","Check","1","General Pledge","$35.00","2517","","$0.00","REDACTED","REDACTED"
"REDACTED","cc5cca7ecc39fdd55f1bf1163b5ebe40","10/09/2016","Check","1","General Pledge","$35.00","2523","","$0.00","REDACTED","REDACTED"
"REDACTED","cc5cca7ecc39fdd55f1bf1163b5ebe40","11/06/2016","Check","1","General Pledge","$35.00","2527","","$0.00","REDACTED","REDACTED"
"REDACTED","cc5cca7ecc39fdd55f1bf1163b5ebe40","11/27/2016","Check","1","General Pledge","$35.00","2557","","$0.00","REDACTED","REDACTED"
"REDACTED","cc5cca7ecc39fdd55f1bf1163b5ebe40","12/04/2016","Check","1","General Pledge","$35.00","2560","","$0.00","REDACTED","REDACTED"
"REDACTED","cc5cca7ecc39fdd55f1bf1163b5ebe40","12/11/2016","Check","1","General Pledge","$35.00","2570","","$0.00","REDACTED","REDACTED"
"REDACTED","cc5cca7ecc39fdd55f1bf1163b5ebe40","12/18/2016","Check","1","General Pledge","$35.00","2577","","$0.00","REDACTED","REDACTED"
"REDACTED","82a0830cf74d8db9b25b0b2de28ec92e","02/04/2016","Check","1","General Pledge","$440.00","35942765","","$0.00","REDACTED","REDACTED"
"REDACTED","82a0830cf74d8db9b25b0b2de28ec92e","03/07/2016","Check","1","General Pledge","$440.00","45004982","","$0.00","REDACTED","REDACTED"
"REDACTED","82a0830cf74d8db9b25b0b2de28ec92e","03/27/2016","Check","1","General Pledge","$440.00","53948365","","$0.00","REDACTED","REDACTED"
"REDACTED","82a0830cf74d8db9b25b0b2de28ec92e","04/21/2016","Check","13","Easter Memorials","$25.00","60588702","","$0.00","REDACTED","REDACTED"
"REDACTED","82a0830cf74d8db9b25b0b2de28ec92e","04/21/2016","Check","23","Altar supplies","$50.00","60588703","Jan Readfearn","$0.00","REDACTED","REDACTED"
"REDACTED","82a0830cf74d8db9b25b0b2de28ec92e","05/02/2016","Check","1","General Pledge","$440.00","64213610","","$0.00","REDACTED","REDACTED"
"REDACTED","82a0830cf74d8db9b25b0b2de28ec92e","05/29/2016","Check","1","General Pledge","$440.00","72673789","","$0.00","REDACTED","REDACTED"
"REDACTED","82a0830cf74d8db9b25b0b2de28ec92e","07/05/2016","Check","1","General Pledge","$440.00","81958045","","$0.00","REDACTED","REDACTED"
"REDACTED","82a0830cf74d8db9b25b0b2de28ec92e","08/05/2016","Check","1","General Pledge","$440.00","91595988","","$0.00","REDACTED","REDACTED"
"REDACTED","82a0830cf74d8db9b25b0b2de28ec92e","08/29/2016","Check","1","General Pledge","$440.00","265851","","$0.00","REDACTED","REDACTED"
"REDACTED","82a0830cf74d8db9b25b0b2de28ec92e","10/02/2016","Check","1","General Pledge","$440.00","9452282","","$0.00","REDACTED","REDACTED"
"REDACTED","82a0830cf74d8db9b25b0b2de28ec92e","11/04/2016","Check","1","General Pledge","$440.00","19503036","","$0.00","REDACTED","REDACTED"
"REDACTED","82a0830cf74d8db9b25b0b2de28ec92e","12/02/2016","Check","1","General Pledge","$440.00","38085644","","$0.00","REDACTED","REDACTED"
"REDACTED","82a0830cf74d8db9b25b0b2de28ec92e","12/11/2016","Check","14","Christmas Memorials","$25.00","9403","","$0.00","REDACTED","REDACTED"
"REDACTED","82a0830cf74d8db9b25b0b2de28ec92e","12/11/2016","Check","94","Choral Scholars","$50.00","9404","Betty Dupee","$0.00","REDACTED","REDACTED"
"REDACTED","82a0830cf74d8db9b25b0b2de28ec92e","12/30/2016","Check","1","General Pledge","$440.00","47004222","","$0.00","REDACTED","REDACTED"
"REDACTED","3669aa19c54661f6ee4b49b28bb1fec8","01/21/2016","ACH","1","General Pledge","$40.00","","draft 012016","$0.00","REDACTED","REDACTED"
"REDACTED","0882e96f730aa24a1165e085e3ee93a4","12/08/2016","Check","1","General Pledge","$1,000.00","1750","","$0.00","REDACTED","REDACTED"
"REDACTED","13c8d014dc165d0e411ffcde772f6a39","01/03/2016","Check","1","General Pledge","$100.00","1299","","$0.00","REDACTED","REDACTED"
"REDACTED","13c8d014dc165d0e411ffcde772f6a39","01/25/2016","Check","1","General Pledge","$300.00","1300","","$0.00","REDACTED","REDACTED"
"REDACTED","13c8d014dc165d0e411ffcde772f6a39","02/14/2016","Check","1","General Pledge","$500.00","1319","","$0.00","REDACTED","REDACTED"
"REDACTED","13c8d014dc165d0e411ffcde772f6a39","03/07/2016","Check","1","General Pledge","$100.00","1321","","$0.00","REDACTED","REDACTED"
"REDACTED","13c8d014dc165d0e411ffcde772f6a39","03/27/2016","Check","1","General Pledge","$300.00","1322","","$0.00","REDACTED","REDACTED"
"REDACTED","13c8d014dc165d0e411ffcde772f6a39","04/10/2016","Check","1","General Pledge","$200.00","1324","","$0.00","REDACTED","REDACTED"
"REDACTED","13c8d014dc165d0e411ffcde772f6a39","04/25/2016","Check","1","General Pledge","$100.00","1325","","$0.00","REDACTED","REDACTED"
"REDACTED","13c8d014dc165d0e411ffcde772f6a39","05/03/2016","Check","1","General Pledge","$200.00","1326","","$0.00","REDACTED","REDACTED"
"REDACTED","13c8d014dc165d0e411ffcde772f6a39","05/08/2016","Check","1","General Pledge","$100.00","1327","","$0.00","REDACTED","REDACTED"
"REDACTED","13c8d014dc165d0e411ffcde772f6a39","05/29/2016","Check","1","General Pledge","$300.00","1331","","$0.00","REDACTED","REDACTED"
"REDACTED","13c8d014dc165d0e411ffcde772f6a39","06/12/2016","Check","1","General Pledge","$200.00","1334","","$0.00","REDACTED","REDACTED"
"REDACTED","13c8d014dc165d0e411ffcde772f6a39","06/19/2016","Check","1","General Pledge","$300.00","1336","","$0.00","REDACTED","REDACTED"
"REDACTED","13c8d014dc165d0e411ffcde772f6a39","07/17/2016","Check","1","General Pledge","$600.00","1368","","$0.00","REDACTED","REDACTED"
"REDACTED","13c8d014dc165d0e411ffcde772f6a39","08/22/2016","Check","1","General Pledge","$500.00","1371","","$0.00","REDACTED","REDACTED"
"REDACTED","13c8d014dc165d0e411ffcde772f6a39","10/23/2016","Check","1","General Pledge","$400.00","1372","","$0.00","REDACTED","REDACTED"
"REDACTED","13c8d014dc165d0e411ffcde772f6a39","12/04/2016","Check","1","General Pledge","$300.00","7740","","$0.00","REDACTED","REDACTED"
"REDACTED","13c8d014dc165d0e411ffcde772f6a39","12/18/2016","Check","1","General Pledge","$300.00","7781","","$0.00","REDACTED","REDACTED"
"REDACTED","13c8d014dc165d0e411ffcde772f6a39","12/24/2016","Check","1","General Pledge","$100.00","7784","","$0.00","REDACTED","REDACTED"
"REDACTED","13c8d014dc165d0e411ffcde772f6a39","12/30/2016","Check","108","Restoration & Repair Fund","$1,014.46","7560","","$0.00","REDACTED","REDACTED"
"REDACTED","2fbfc14ecf0d4d152f668acb643687a9","01/08/2016","Check","1","General Pledge","$10.00","2964","","$0.00","REDACTED","REDACTED"
"REDACTED","2fbfc14ecf0d4d152f668acb643687a9","01/19/2016","Check","1","General Pledge","$20.00","2967","","$0.00","REDACTED","REDACTED"
"REDACTED","2fbfc14ecf0d4d152f668acb643687a9","01/25/2016","Check","1","General Pledge","$10.00","2966","","$0.00","REDACTED","REDACTED"
"REDACTED","2fbfc14ecf0d4d152f668acb643687a9","01/31/2016","Check","1","General Pledge","$10.00","2977","","$0.00","REDACTED","REDACTED"
"REDACTED","2fbfc14ecf0d4d152f668acb643687a9","02/08/2016","Check","1","General Pledge","$10.00","2980","","$0.00","REDACTED","REDACTED"
"REDACTED","2fbfc14ecf0d4d152f668acb643687a9","02/14/2016","Check","1","General Pledge","$10.00","2981","","$0.00","REDACTED","REDACTED"
"REDACTED","2fbfc14ecf0d4d152f668acb643687a9","02/21/2016","Check","1","General Pledge","$30.00","2987","","$0.00","REDACTED","REDACTED"
"REDACTED","2fbfc14ecf0d4d152f668acb643687a9","04/03/2016","Check","1","General Pledge","$30.00","2995","","$0.00","REDACTED","REDACTED"
"REDACTED","2fbfc14ecf0d4d152f668acb643687a9","04/10/2016","Check","1","General Pledge","$10.00","2997","","$0.00","REDACTED","REDACTED"
"REDACTED","2fbfc14ecf0d4d152f668acb643687a9","04/17/2016","Check","1","General Pledge","$10.00","2998","","$0.00","REDACTED","REDACTED"
"REDACTED","2fbfc14ecf0d4d152f668acb643687a9","04/25/2016","Check","1","General Pledge","$10.00","3029","","$0.00","REDACTED","REDACTED"
"REDACTED","2fbfc14ecf0d4d152f668acb643687a9","05/02/2016","Check","1","General Pledge","$10.00","3030","","$0.00","REDACTED","REDACTED"
"REDACTED","2fbfc14ecf0d4d152f668acb643687a9","05/08/2016","Check","1","General Pledge","$10.00","3034","","$0.00","REDACTED","REDACTED"
"REDACTED","2fbfc14ecf0d4d152f668acb643687a9","05/16/2016","Check","1","General Pledge","$10.00","3037","","$0.00","REDACTED","REDACTED"
"REDACTED","2fbfc14ecf0d4d152f668acb643687a9","05/22/2016","Check","1","General Pledge","$10.00","3038","","$0.00","REDACTED","REDACTED"
"REDACTED","2fbfc14ecf0d4d152f668acb643687a9","06/05/2016","Check","1","General Pledge","$10.00","3042","","$0.00","REDACTED","REDACTED"
"REDACTED","2fbfc14ecf0d4d152f668acb643687a9","06/12/2016","Check","1","General Pledge","$10.00","3043","","$0.00","REDACTED","REDACTED"
"REDACTED","2fbfc14ecf0d4d152f668acb643687a9","06/19/2016","Check","1","General Pledge","$10.00","3044","","$0.00","REDACTED","REDACTED"
"REDACTED","2fbfc14ecf0d4d152f668acb643687a9","06/26/2016","Check","1","General Pledge","$10.00","3051","","$0.00","REDACTED","REDACTED"
"REDACTED","2fbfc14ecf0d4d152f668acb643687a9","07/05/2016","Check","1","General Pledge","$10.00","3053","","$0.00","REDACTED","REDACTED"
"REDACTED","2fbfc14ecf0d4d152f668acb643687a9","07/17/2016","Check","1","General Pledge","$20.00","3055","","$0.00","REDACTED","REDACTED"
"REDACTED","2fbfc14ecf0d4d152f668acb643687a9","08/07/2016","Check","1","General Pledge","$20.00","3066","","$0.00","REDACTED","REDACTED"
"REDACTED","2fbfc14ecf0d4d152f668acb643687a9","08/07/2016","Check","1","General Pledge","$10.00","3061","","$0.00","REDACTED","REDACTED"
"REDACTED","2fbfc14ecf0d4d152f668acb643687a9","08/15/2016","Check","1","General Pledge","$10.00","3067","","$0.00","REDACTED","REDACTED"
"REDACTED","2fbfc14ecf0d4d152f668acb643687a9","08/22/2016","Check","1","General Pledge","$30.00","3073","","$0.00","REDACTED","REDACTED"
"REDACTED","2fbfc14ecf0d4d152f668acb643687a9","09/19/2016","Check","1","General Pledge","$20.00","3080","","$0.00","REDACTED","REDACTED"
