"Envelope","Name","PostDate","FullType","FundCode","Description","Amount","Reference","GiftDescription","Value","SName","IndvID"
"REDACTED","3adc489cde945bc827fe8f5a34cea9d9","02/11/2018","Check","48","Music","$500.00","3138","organ tuning","$0.00","REDACTED","REDACTED"
"REDACTED","3adc489cde945bc827fe8f5a34cea9d9","03/04/2018","Check","1","General Pledge","$250.00","3148","","$0.00","REDACTED","REDACTED"
"REDACTED","3adc489cde945bc827fe8f5a34cea9d9","07/15/2018","Check","1","General Pledge","$300.00","3256","","$0.00","REDACTED","REDACTED"
"REDACTED","3adc489cde945bc827fe8f5a34cea9d9","08/26/2018","Check","17","Rector Disc Fund","$500.00","3177","","$0.00","REDACTED","REDACTED"
"REDACTED","3adc489cde945bc827fe8f5a34cea9d9","09/30/2018","Check","17","Rector Disc Fund","$500.00","3234","","$0.00","REDACTED","REDACTED"
"REDACTED","3adc489cde945bc827fe8f5a34cea9d9","11/18/2018","Check","17","Rector Disc Fund","$500.00","3243","","$0.00","REDACTED","REDACTED"
"REDACTED","3adc489cde945bc827fe8f5a34cea9d9","12/09/2018","Check","17","Rector Disc Fund","$500.00","3253","","$0.00","REDACTED","REDACTED"
"REDACTED","3adc489cde945bc827fe8f5a34cea9d9","12/24/2018","Check","1","General Pledge","$2,000.00","1019","","$0.00","REDACTED","REDACTED"
"REDACTED","98d2512484c067c9914cd341e6bdace4","01/14/2018","Check","1","General Pledge","$450.00","2527","","$0.00","REDACTED","REDACTED"
"REDACTED","98d2512484c067c9914cd341e6bdace4","01/29/2018","Check","1","General Pledge","$450.00","2543","","$0.00","REDACTED","REDACTED"
"REDACTED","98d2512484c067c9914cd341e6bdace4","02/11/2018","Check","1","General Pledge","$450.00","2549","","$0.00","REDACTED","REDACTED"
"REDACTED","98d2512484c067c9914cd341e6bdace4","03/04/2018","Check","1","General Pledge","$450.00","2573","","$0.00","REDACTED","REDACTED"
"REDACTED","98d2512484c067c9914cd341e6bdace4","03/07/2018","Check","1","General Pledge","$450.00","2564","","$0.00","REDACTED","REDACTED"
"REDACTED","98d2512484c067c9914cd341e6bdace4","03/08/2018","Check","28","Soup Kitchen","$50.00","2571","","$0.00","REDACTED","REDACTED"
"REDACTED","98d2512484c067c9914cd341e6bdace4","03/11/2018","Check","1","General Pledge","$100.00","2581","","$0.00","REDACTED","REDACTED"
"REDACTED","98d2512484c067c9914cd341e6bdace4","03/18/2018","Check","1","General Pledge","$350.00","2584","","$0.00","REDACTED","REDACTED"
"REDACTED","98d2512484c067c9914cd341e6bdace4","04/09/2018","Check","1","General Pledge","$450.00","2609","","$0.00","REDACTED","REDACTED"
"REDACTED","98d2512484c067c9914cd341e6bdace4","04/15/2018","Check","1","General Pledge","$450.00","2611","","$0.00","REDACTED","REDACTED"
"REDACTED","98d2512484c067c9914cd341e6bdace4","05/06/2018","Check","1","General Pledge","$450.00","2641","","$0.00","REDACTED","REDACTED"
"REDACTED","98d2512484c067c9914cd341e6bdace4","05/20/2018","Check","1","General Pledge","$450.00","2663","","$0.00","REDACTED","REDACTED"
"REDACTED","98d2512484c067c9914cd341e6bdace4","06/10/2018","Check","1","General Pledge","$450.00","2683","","$0.00","REDACTED","REDACTED"
"REDACTED","98d2512484c067c9914cd341e6bdace4","06/25/2018","Check","1","General Pledge","$450.00","2696","","$0.00","REDACTED","REDACTED"
"REDACTED","98d2512484c067c9914cd341e6bdace4","07/29/2018","Check","1","General Pledge","$450.00","2725","","$0.00","REDACTED","REDACTED"
"REDACTED","98d2512484c067c9914cd341e6bdace4","08/19/2018","Check","1","General Pledge","$450.00","2752","","$0.00","REDACTED","REDACTED"
"REDACTED","98d2512484c067c9914cd341e6bdace4","09/02/2018","Check","1","General Pledge","$450.00","2764","","$0.00","REDACTED","REDACTED"
"REDACTED","98d2512484c067c9914cd341e6bdace4","09/23/2018","Check","1","General Pledge","$450.00","2783","","$0.00","REDACTED","REDACTED"
"REDACTED","98d2512484c067c9914cd341e6bdace4","10/14/2018","Check","1","General Pledge","$450.00","2805","","$0.00","REDACTED","REDACTED"
"REDACTED","98d2512484c067c9914cd341e6bdace4","10/31/2018","Check","1","General Pledge","$450.00","2823","","$0.00","REDACTED","REDACTED"
"REDACTED","98d2512484c067c9914cd341e6bdace4","11/09/2018","Check","65","Samaritan's Purse","$36.00","2842","","$0.00","REDACTED","REDACTED"
"REDACTED","98d2512484c067c9914cd341e6bdace4","11/18/2018","Check","1","General Pledge","$450.00","2851","","$0.00","REDACTED","REDACTED"
"REDACTED","98d2512484c067c9914cd341e6bdace4","12/06/2018","Check","5","Memorial Fund","$2,482.00","2047","memorial torches/Garnett","$0.00","REDACTED","REDACTED"
"REDACTED","98d2512484c067c9914cd341e6bdace4","12/10/2018","Check","1","General Pledge","$500.00","2874","","$0.00","REDACTED","REDACTED"
"REDACTED","98d2512484c067c9914cd341e6bdace4","12/16/2018","Check","1","General Pledge","$500.00","2896","","$0.00","REDACTED","REDACTED"
"REDACTED","98d2512484c067c9914cd341e6bdace4","12/23/2018","Check","1","General Pledge","$450.00","2912","","$0.00","REDACTED","REDACTED"
"REDACTED","98d2512484c067c9914cd341e6bdace4","12/30/2018","Check","77","Pass Through","$250.00","2921","hurricane relief","$0.00","REDACTED","REDACTED"
"REDACTED","cc5cca7ecc39fdd55f1bf1163b5ebe40","01/08/2018","Check","1","General Pledge","$41.00","2823","","$0.00","REDACTED","REDACTED"
"REDACTED","cc5cca7ecc39fdd55f1bf1163b5ebe40","01/14/2018","Check","1","General Pledge","$41.00","2828","","$0.00","REDACTED","REDACTED"
"REDACTED","cc5cca7ecc39fdd55f1bf1163b5ebe40","01/21/2018","Check","1","General Pledge","$41.00","2831","","$0.00","REDACTED","REDACTED"
"REDACTED","cc5cca7ecc39fdd55f1bf1163b5ebe40","01/29/2018","Check","1","General Pledge","$41.00","2837","","$0.00","REDACTED","REDACTED"
"REDACTED","cc5cca7ecc39fdd55f1bf1163b5ebe40","02/04/2018","Check","1","General Pledge","$41.00","2841","","$0.00","REDACTED","REDACTED"
"REDACTED","cc5cca7ecc39fdd55f1bf1163b5ebe40","02/11/2018","Check","1","General Pledge","$41.00","2843","","$0.00","REDACTED","REDACTED"
"REDACTED","cc5cca7ecc39fdd55f1bf1163b5ebe40","02/18/2018","Check","1","General Pledge","$41.00","2845","","$0.00","REDACTED","REDACTED"
"REDACTED","cc5cca7ecc39fdd55f1bf1163b5ebe40","03/04/2018","Check","1","General Pledge","$41.00","2857","","$0.00","REDACTED","REDACTED"
"REDACTED","cc5cca7ecc39fdd55f1bf1163b5ebe40","03/07/2018","Check","1","General Pledge","$41.00","2850","","$0.00","REDACTED","REDACTED"
"REDACTED","cc5cca7ecc39fdd55f1bf1163b5ebe40","03/11/2018","Check","1","General Pledge","$41.00","2860","","$0.00","REDACTED","REDACTED"
"REDACTED","cc5cca7ecc39fdd55f1bf1163b5ebe40","03/18/2018","Check","1","General Pledge","$41.00","2865","","$0.00","REDACTED","REDACTED"
"REDACTED","cc5cca7ecc39fdd55f1bf1163b5ebe40","04/01/2018","Check","1","General Pledge","$41.00","2874","","$0.00","REDACTED","REDACTED"
"REDACTED","cc5cca7ecc39fdd55f1bf1163b5ebe40","04/15/2018","Check","1","General Pledge","$41.00","2881","","$0.00","REDACTED","REDACTED"
"REDACTED","cc5cca7ecc39fdd55f1bf1163b5ebe40","04/23/2018","Check","1","General Pledge","$41.00","2886","","$0.00","REDACTED","REDACTED"
"REDACTED","cc5cca7ecc39fdd55f1bf1163b5ebe40","05/06/2018","Check","1","General Pledge","$41.00","2900","","$0.00","REDACTED","REDACTED"
"REDACTED","cc5cca7ecc39fdd55f1bf1163b5ebe40","05/13/2018","Check","1","General Pledge","$41.00","2903","","$0.00","REDACTED","REDACTED"
"REDACTED","cc5cca7ecc39fdd55f1bf1163b5ebe40","05/20/2018","Check","1","General Pledge","$41.00","2908","","$0.00","REDACTED","REDACTED"
"REDACTED","cc5cca7ecc39fdd55f1bf1163b5ebe40","05/27/2018","Check","1","General Pledge","$41.00","2913","","$0.00","REDACTED","REDACTED"
"REDACTED","cc5cca7ecc39fdd55f1bf1163b5ebe40","06/03/2018","Check","1","General Pledge","$41.00","2917","","$0.00","REDACTED","REDACTED"
"REDACTED","cc5cca7ecc39fdd55f1bf1163b5ebe40","06/10/2018","Check","1","General Pledge","$41.00","2920","","$0.00","REDACTED","REDACTED"
"REDACTED","cc5cca7ecc39fdd55f1bf1163b5ebe40","06/17/2018","Check","1","General Pledge","$41.00","2924","","$0.00","REDACTED","REDACTED"
"REDACTED","cc5cca7ecc39fdd55f1bf1163b5ebe40","06/25/2018","Check","1","General Pledge","$41.00","2927","","$0.00","REDACTED","REDACTED"
"REDACTED","cc5cca7ecc39fdd55f1bf1163b5ebe40","07/09/2018","Check","1","General Pledge","$41.00","2930","","$0.00","REDACTED","REDACTED"
"REDACTED","cc5cca7ecc39fdd55f1bf1163b5ebe40","07/15/2018","Check","1","General Pledge","$41.00","2935","","$0.00","REDACTED","REDACTED"
"REDACTED","cc5cca7ecc39fdd55f1bf1163b5ebe40","07/22/2018","Check","1","General Pledge","$41.00","2942","","$0.00","REDACTED","REDACTED"
"REDACTED","cc5cca7ecc39fdd55f1bf1163b5ebe40","07/29/2018","Check","1","General Pledge","$41.00","2944","","$0.00","REDACTED","REDACTED"
"REDACTED","cc5cca7ecc39fdd55f1bf1163b5ebe40","08/05/2018","Check","1","General Pledge","$41.00","2952","","$0.00","REDACTED","REDACTED"
"REDACTED","cc5cca7ecc39fdd55f1bf1163b5ebe40","08/13/2018","Check","1","General Pledge","$41.00","2957","","$0.00","REDACTED","REDACTED"
"REDACTED","cc5cca7ecc39fdd55f1bf1163b5ebe40","08/19/2018","Check","1","General Pledge","$41.00","2961","","$0.00","REDACTED","REDACTED"
"REDACTED","cc5cca7ecc39fdd55f1bf1163b5ebe40","08/26/2018","Check","1","General Pledge","$41.00","2966","","$0.00","REDACTED","REDACTED"
"REDACTED","cc5cca7ecc39fdd55f1bf1163b5ebe40","09/10/2018","Check","1","General Pledge","$41.00","2973","","$0.00","REDACTED","REDACTED"
"REDACTED","cc5cca7ecc39fdd55f1bf1163b5ebe40","09/17/2018","Check","1","General Pledge","$41.00","2976","","$0.00","REDACTED","REDACTED"
"REDACTED","cc5cca7ecc39fdd55f1bf1163b5ebe40","09/23/2018","Check","1","General Pledge","$41.00","2981","","$0.00","REDACTED","REDACTED"
"REDACTED","cc5cca7ecc39fdd55f1bf1163b5ebe40","10/07/2018","Check","1","General Pledge","$41.00","2988","","$0.00","REDACTED","REDACTED"
"REDACTED","cc5cca7ecc39fdd55f1bf1163b5ebe40","10/14/2018","Check","1","General Pledge","$41.00","2992","","$0.00","REDACTED","REDACTED"
"REDACTED","cc5cca7ecc39fdd55f1bf1163b5ebe40","10/28/2018","Check","1","General Pledge","$41.00","2998","","$0.00","REDACTED","REDACTED"
"REDACTED","cc5cca7ecc39fdd55f1bf1163b5ebe40","11/05/2018","Check","1","General Pledge","$41.00","3003","","$0.00","REDACTED","REDACTED"
"REDACTED","cc5cca7ecc39fdd55f1bf1163b5ebe40","11/11/2018","Check","1","General Pledge","$41.00","2946","","$0.00","REDACTED","REDACTED"
"REDACTED","cc5cca7ecc39fdd55f1bf1163b5ebe40","11/18/2018","Check","1","General Pledge","$41.00","3011","","$0.00","REDACTED","REDACTED"
"REDACTED","cc5cca7ecc39fdd55f1bf1163b5ebe40","12/02/2018","Check","1","General Pledge","$41.00","3017","","$0.00","REDACTED","REDACTED"
"REDACTED","cc5cca7ecc39fdd55f1bf1163b5ebe40","12/16/2018","Check","1","General Pledge","$45.00","3033","","$0.00","REDACTED","REDACTED"
"REDACTED","cc5cca7ecc39fdd55f1bf1163b5ebe40","12/23/2018","Check","1","General Pledge","$45.00","3038","","$0.00","REDACTED","REDACTED"
"REDACTED","b82e020fcec82644ad7ea794f1806cc8","08/26/2018","Check","1","General Pledge","$50.00","1319","","$0.00","REDACTED","REDACTED"
"REDACTED","b82e020fcec82644ad7ea794f1806cc8","09/23/2018","Check","1","General Pledge","$30.00","1321","","$0.00","REDACTED","REDACTED"
"REDACTED","82a0830cf74d8db9b25b0b2de28ec92e","02/18/2018","Check","48","Music","$35.00","73355095","organ tuning","$0.00","REDACTED","REDACTED"
"REDACTED","82a0830cf74d8db9b25b0b2de28ec92e","03/08/2018","Check","1","General Pledge","$440.00","76947732","","$0.00","REDACTED","REDACTED"
"REDACTED","82a0830cf74d8db9b25b0b2de28ec92e","04/01/2018","Check","1","General Pledge","$440.00","85556155","","$0.00","REDACTED","REDACTED"
"REDACTED","82a0830cf74d8db9b25b0b2de28ec92e","05/11/2018","Check","1","General Pledge","$440.00","94212825","","$0.00","REDACTED","REDACTED"
"REDACTED","82a0830cf74d8db9b25b0b2de28ec92e","06/03/2018","Check","5","Memorial Fund","$50.00","4280539","Joseph Weaver","$0.00","REDACTED","REDACTED"
"REDACTED","82a0830cf74d8db9b25b0b2de28ec92e","06/03/2018","Check","13","Easter Memorials","$25.00","4280540","","$0.00","REDACTED","REDACTED"
"REDACTED","82a0830cf74d8db9b25b0b2de28ec92e","09/28/2018","Check","1","General Pledge","$1,760.00","43376034","","$0.00","REDACTED","REDACTED"
"REDACTED","82a0830cf74d8db9b25b0b2de28ec92e","11/06/2018","Cash","9","United Thank Offerin","$5.85","","","$0.00","REDACTED","REDACTED"
"REDACTED","82a0830cf74d8db9b25b0b2de28ec92e","12/20/2018","Check","124","Designated Gifts","$5,000.00","1006","Vestments","$0.00","REDACTED","REDACTED"
"REDACTED","0882e96f730aa24a1165e085e3ee93a4","10/07/2018","Check","28","Soup Kitchen","$65.00","1057","","$0.00","REDACTED","REDACTED"
"REDACTED","0882e96f730aa24a1165e085e3ee93a4","11/09/2018","Check","65","Samaritan's Purse","$9.00","1063","","$0.00","REDACTED","REDACTED"
"REDACTED","0882e96f730aa24a1165e085e3ee93a4","11/18/2018","Check","1","General Pledge","$1,500.00","1066","","$0.00","REDACTED","REDACTED"
"REDACTED","13c8d014dc165d0e411ffcde772f6a39","01/07/2018","Check","1","General Pledge","$220.00","1335","","$0.00","REDACTED","REDACTED"
"REDACTED","13c8d014dc165d0e411ffcde772f6a39","03/07/2018","Check","1","General Pledge","$375.00","1338","","$0.00","REDACTED","REDACTED"
"REDACTED","13c8d014dc165d0e411ffcde772f6a39","03/18/2018","Check","1","General Pledge","$200.00","1340","","$0.00","REDACTED","REDACTED"
"REDACTED","13c8d014dc165d0e411ffcde772f6a39","04/15/2018","Check","1","General Pledge","$200.00","1416","","$0.00","REDACTED","REDACTED"
"REDACTED","13c8d014dc165d0e411ffcde772f6a39","05/06/2018","Check","1","General Pledge","$600.00","1417","","$0.00","REDACTED","REDACTED"
"REDACTED","13c8d014dc165d0e411ffcde772f6a39","05/27/2018","Check","1","General Pledge","$200.00","1341","","$0.00","REDACTED","REDACTED"
"REDACTED","13c8d014dc165d0e411ffcde772f6a39","06/25/2018","Check","1","General Pledge","$200.00","1342","","$0.00","REDACTED","REDACTED"
"REDACTED","13c8d014dc165d0e411ffcde772f6a39","07/01/2018","Check","1","General Pledge","$200.00","1430","","$0.00","REDACTED","REDACTED"
"REDACTED","13c8d014dc165d0e411ffcde772f6a39","08/19/2018","Check","1","General Pledge","$200.00","1343","","$0.00","REDACTED","REDACTED"
"REDACTED","13c8d014dc165d0e411ffcde772f6a39","09/16/2018","Check","1","General Pledge","$100.00","1344","","$0.00","REDACTED","REDACTED"
"REDACTED","13c8d014dc165d0e411ffcde772f6a39","10/14/2018","Check","1","General Pledge","$700.00","1458","","$0.00","REDACTED","REDACTED"
"REDACTED","13c8d014dc165d0e411ffcde772f6a39","12/09/2018","Check","28","Soup Kitchen","$20.00","7927","","$0.00","REDACTED","REDACTED"
"REDACTED","13c8d014dc165d0e411ffcde772f6a39","12/16/2018","Check","1","General Pledge","$100.00","1345","","$0.00","REDACTED","REDACTED"
"REDACTED","13c8d014dc165d0e411ffcde772f6a39","12/30/2018","Check","1","General Pledge","$1,700.00","1367","","$0.00","REDACTED","REDACTED"
"REDACTED","2fbfc14ecf0d4d152f668acb643687a9","01/14/2018","Check","1","General Pledge","$20.00","3239","","$0.00","REDACTED","REDACTED"
"REDACTED","2fbfc14ecf0d4d152f668acb643687a9","01/29/2018","Check","1","General Pledge","$20.00","3245","","$0.00","REDACTED","REDACTED"
"REDACTED","2fbfc14ecf0d4d152f668acb643687a9","02/04/2018","Check","1","General Pledge","$20.00","3249","","$0.00","REDACTED","REDACTED"
"REDACTED","2fbfc14ecf0d4d152f668acb643687a9","02/11/2018","Check","1","General Pledge","$10.00","3250","","$0.00","REDACTED","REDACTED"
"REDACTED","2fbfc14ecf0d4d152f668acb643687a9","02/18/2018","Check","1","General Pledge","$20.00","3255","","$0.00","REDACTED","REDACTED"
"REDACTED","2fbfc14ecf0d4d152f668acb643687a9","03/04/2018","Check","1","General Pledge","$20.00","3261","","$0.00","REDACTED","REDACTED"
"REDACTED","2fbfc14ecf0d4d152f668acb643687a9","03/11/2018","Check","1","General Pledge","$15.00","3262","","$0.00","REDACTED","REDACTED"
"REDACTED","2fbfc14ecf0d4d152f668acb643687a9","03/18/2018","Check","1","General Pledge","$15.00","3263","","$0.00","REDACTED","REDACTED"
"REDACTED","2fbfc14ecf0d4d152f668acb643687a9","03/25/2018","Check","1","General Pledge","$15.00","3267","","$0.00","REDACTED","REDACTED"
"REDACTED","2fbfc14ecf0d4d152f668acb643687a9","04/01/2018","Check","1","General Pledge","$20.00","3270","","$0.00","REDACTED","REDACTED"
"REDACTED","2fbfc14ecf0d4d152f668acb643687a9","04/09/2018","Check","1","General Pledge","$20.00","3271","","$0.00","REDACTED","REDACTED"
"REDACTED","2fbfc14ecf0d4d152f668acb643687a9","05/20/2018","Check","1","General Pledge","$30.00","3307","","$0.00","REDACTED","REDACTED"
"REDACTED","2fbfc14ecf0d4d152f668acb643687a9","05/27/2018","Check","1","General Pledge","$20.00","3308","","$0.00","REDACTED","REDACTED"
"REDACTED","2fbfc14ecf0d4d152f668acb643687a9","06/03/2018","Check","1","General Pledge","$15.00","3311","","$0.00","REDACTED","REDACTED"
"REDACTED","2fbfc14ecf0d4d152f668acb643687a9","06/10/2018","Check","1","General Pledge","$15.00","3312","","$0.00","REDACTED","REDACTED"
"REDACTED","2fbfc14ecf0d4d152f668acb643687a9","06/17/2018","Check","1","General Pledge","$15.00","3313","","$0.00","REDACTED","REDACTED"
"REDACTED","2fbfc14ecf0d4d152f668acb643687a9","06/25/2018","Check","1","General Pledge","$15.00","3318","","$0.00","REDACTED","REDACTED"
"REDACTED","2fbfc14ecf0d4d152f668acb643687a9","07/01/2018","Check","1","General Pledge","$10.00","3321","","$0.00","REDACTED","REDACTED"
"REDACTED","2fbfc14ecf0d4d152f668acb643687a9","07/15/2018","Check","1","General Pledge","$15.00","3322","","$0.00","REDACTED","REDACTED"
"REDACTED","2fbfc14ecf0d4d152f668acb643687a9","07/22/2018","Check","1","General Pledge","$15.00","3326","","$0.00","REDACTED","REDACTED"
"REDACTED","2fbfc14ecf0d4d152f668acb643687a9","07/29/2018","Check","1","General Pledge","$15.00","3327","","$0.00","REDACTED","REDACTED"
"REDACTED","2fbfc14ecf0d4d152f668acb643687a9","08/05/2018","Check","1","General Pledge","$15.00","3331","","$0.00","REDACTED","REDACTED"
"REDACTED","2fbfc14ecf0d4d152f668acb643687a9","08/13/2018","Check","1","General Pledge","$15.00","3334","","$0.00","REDACTED","REDACTED"
"REDACTED","2fbfc14ecf0d4d152f668acb643687a9","08/19/2018","Check","1","General Pledge","$15.00","3338","","$0.00","REDACTED","REDACTED"
"REDACTED","2fbfc14ecf0d4d152f668acb643687a9","08/26/2018","Check","1","General Pledge","$15.00","3339","","$0.00","REDACTED","REDACTED"
"REDACTED","2fbfc14ecf0d4d152f668acb643687a9","09/02/2018","Check","1","General Pledge","$15.00","3342","","$0.00","REDACTED","REDACTED"
"REDACTED","2fbfc14ecf0d4d152f668acb643687a9","09/10/2018","Check","1","General Pledge","$15.00","3343","","$0.00","REDACTED","REDACTED"
"REDACTED","2fbfc14ecf0d4d152f668acb643687a9","09/17/2018","Check","1","General Pledge","$15.00","3344","","$0.00","REDACTED","REDACTED"
"REDACTED","2fbfc14ecf0d4d152f668acb643687a9","09/23/2018","Check","1","General Pledge","$15.00","3333","","$0.00","REDACTED","REDACTED"
"REDACTED","2fbfc14ecf0d4d152f668acb643687a9","10/07/2018","Check","1","General Pledge","$20.00","3354","","$0.00","REDACTED","REDACTED"
"REDACTED","2fbfc14ecf0d4d152f668acb643687a9","10/14/2018","Check","1","General Pledge","$20.00","3355","","$0.00","REDACTED","REDACTED"
"REDACTED","2fbfc14ecf0d4d152f668acb643687a9","10/21/2018","Check","1","General Pledge","$25.00","3358","","$0.00","REDACTED","REDACTED"
"REDACTED","2fbfc14ecf0d4d152f668acb643687a9","11/18/2018","Check","1","General Pledge","$25.00","3366","","$0.00","REDACTED","REDACTED"
"REDACTED","2fbfc14ecf0d4d152f668acb643687a9","11/25/2018","Check","1","General Pledge","$20.00","3368","","$0.00","REDACTED","REDACTED"
"REDACTED","2fbfc14ecf0d4d152f668acb643687a9","12/02/2018","Check","1","General Pledge","$25.00","3369","","$0.00","REDACTED","REDACTED"
"REDACTED","2fbfc14ecf0d4d152f668acb643687a9","12/16/2018","Check","1","General Pledge","$20.00","3372","","$0.00","REDACTED","REDACTED"
"REDACTED","2fbfc14ecf0d4d152f668acb643687a9","12/24/2018","Check","11","Christmas Offering","$25.00","3382","","$0.00","REDACTED","REDACTED"
"REDACTED","650b45c4293f614aa438aaff53f10611","03/18/2018","Check","1","General Pledge","$20.00","6971","","$0.00","REDACTED","REDACTED"
"REDACTED","650b45c4293f614aa438aaff53f10611","11/18/2018","Check","1","General Pledge","$35.00","7033","","$0.00","REDACTED","REDACTED"
"REDACTED","458bb29168a6f1e896afa7487d5ca837","04/01/2018","Check","1","General Pledge","$25.00","6973","","$0.00","REDACTED","REDACTED"
"REDACTED","458bb29168a6f1e896afa7487d5ca837","04/29/2018","Check","1","General Pledge","$35.00","6985","","$0.00","REDACTED","REDACTED"
"REDACTED","458bb29168a6f1e896afa7487d5ca837","05/06/2018","Check","1","General Pledge","$25.00","6990","","$0.00","REDACTED","REDACTED"
"REDACTED","458bb29168a6f1e896afa7487d5ca837","07/01/2018","Check","1","General Pledge","$20.00","6999","","$0.00","REDACTED","REDACTED"
"REDACTED","458bb29168a6f1e896afa7487d5ca837","08/13/2018","Check","1","General Pledge","$20.00","7011","","$0.00","REDACTED","REDACTED"
"REDACTED","85fea2bbfc27d7550af4a525be239ce2","01/22/2018","Check","1","General Pledge","$55.00","","draft 012018","$0.00","REDACTED","REDACTED"
"REDACTED","85fea2bbfc27d7550af4a525be239ce2","02/21/2018","Check","1","General Pledge","$55.00","","draft 022018","$0.00","REDACTED","REDACTED"
"REDACTED","85fea2bbfc27d7550af4a525be239ce2","03/21/2018","ACH","1","General Pledge","$55.00","","draft 032018","$0.00","REDACTED","REDACTED"
"REDACTED","85fea2bbfc27d7550af4a525be239ce2","04/20/2018","ACH","1","General Pledge","$55.00","","draft 042018","$0.00","REDACTED","REDACTED"
"REDACTED","85fea2bbfc27d7550af4a525be239ce2","05/20/2018","Check","1","General Pledge","$55.00","","draft 052018","$0.00","REDACTED","REDACTED"
