"Envelope","Name","PostDate","FullType","FundCode","Description","Amount","Reference","GiftDescription","Value","SName","IndvID"
"REDACTED","556e5da0e5e4cea34273b6d8a765ae96","10/05/2017","Check","1","General Pledge","$400.00","","draft 100517","$0.00","REDACTED","REDACTED"
"REDACTED","556e5da0e5e4cea34273b6d8a765ae96","11/06/2017","Check","1","General Pledge","$400.00","","draft 110517","$0.00","REDACTED","REDACTED"
"REDACTED","556e5da0e5e4cea34273b6d8a765ae96","12/06/2017","Online","1","General Pledge","$400.00","","draft 120517","$0.00","REDACTED","REDACTED"
"REDACTED","556e5da0e5e4cea34273b6d8a765ae96","12/18/2017","Check","28","Soup Kitchen","$50.00","1127","","$0.00","REDACTED","REDACTED"
"REDACTED","36c0ebec8e6264db4da3b13672174c91","01/22/2017","Check","1","General Pledge","$50.00","1375","","$0.00","REDACTED","REDACTED"
"REDACTED","36c0ebec8e6264db4da3b13672174c91","04/09/2017","Check","1","General Pledge","$200.00","1388","","$0.00","REDACTED","REDACTED"
"REDACTED","3adc489cde945bc827fe8f5a34cea9d9","04/23/2017","Check","108","Restoration & Repair Fund","$600.00","3032","","$0.00","REDACTED","REDACTED"
"REDACTED","3adc489cde945bc827fe8f5a34cea9d9","07/23/2017","Check","17","Rector Disc Fund","$450.00","3067","","$0.00","REDACTED","REDACTED"
"REDACTED","3adc489cde945bc827fe8f5a34cea9d9","09/24/2017","Check","17","Rector Disc Fund","$450.00","3080","","$0.00","REDACTED","REDACTED"
"REDACTED","98d2512484c067c9914cd341e6bdace4","01/17/2017","Check","1","General Pledge","$450.00","2114","","$0.00","REDACTED","REDACTED"
"REDACTED","98d2512484c067c9914cd341e6bdace4","02/05/2017","Check","1","General Pledge","$450.00","2141","","$0.00","REDACTED","REDACTED"
"REDACTED","98d2512484c067c9914cd341e6bdace4","02/12/2017","Check","1","General Pledge","$450.00","2149","","$0.00","REDACTED","REDACTED"
"REDACTED","98d2512484c067c9914cd341e6bdace4","03/07/2017","Check","1","General Pledge","$450.00","2169","","$0.00","REDACTED","REDACTED"
"REDACTED","98d2512484c067c9914cd341e6bdace4","03/13/2017","Check","1","General Pledge","$450.00","2180","","$0.00","REDACTED","REDACTED"
"REDACTED","98d2512484c067c9914cd341e6bdace4","04/16/2017","Check","1","General Pledge","$450.00","2219","","$0.00","REDACTED","REDACTED"
"REDACTED","98d2512484c067c9914cd341e6bdace4","04/23/2017","Check","1","General Pledge","$450.00","2231","","$0.00","REDACTED","REDACTED"
"REDACTED","98d2512484c067c9914cd341e6bdace4","05/07/2017","Check","1","General Pledge","$450.00","2251","","$0.00","REDACTED","REDACTED"
"REDACTED","98d2512484c067c9914cd341e6bdace4","05/21/2017","Check","1","General Pledge","$450.00","2263","","$0.00","REDACTED","REDACTED"
"REDACTED","98d2512484c067c9914cd341e6bdace4","06/25/2017","Check","1","General Pledge","$450.00","2291","","$0.00","REDACTED","REDACTED"
"REDACTED","98d2512484c067c9914cd341e6bdace4","06/25/2017","Check","1","General Pledge","$450.00","2302","","$0.00","REDACTED","REDACTED"
"REDACTED","98d2512484c067c9914cd341e6bdace4","07/09/2017","Check","1","General Pledge","$450.00","2316","","$0.00","REDACTED","REDACTED"
"REDACTED","98d2512484c067c9914cd341e6bdace4","07/23/2017","Check","1","General Pledge","$450.00","2333","","$0.00","REDACTED","REDACTED"
"REDACTED","98d2512484c067c9914cd341e6bdace4","08/06/2017","Check","1","General Pledge","$450.00","2346","","$0.00","REDACTED","REDACTED"
"REDACTED","98d2512484c067c9914cd341e6bdace4","08/20/2017","Check","1","General Pledge","$450.00","2356","","$0.00","REDACTED","REDACTED"
"REDACTED","98d2512484c067c9914cd341e6bdace4","09/10/2017","Check","1","General Pledge","$100.00","2380","","$0.00","REDACTED","REDACTED"
"REDACTED","98d2512484c067c9914cd341e6bdace4","09/17/2017","Check","1","General Pledge","$100.00","2384","","$0.00","REDACTED","REDACTED"
"REDACTED","98d2512484c067c9914cd341e6bdace4","09/24/2017","Check","1","General Pledge","$250.00","2391","","$0.00","REDACTED","REDACTED"
"REDACTED","98d2512484c067c9914cd341e6bdace4","10/01/2017","Check","1","General Pledge","$450.00","2397","","$0.00","REDACTED","REDACTED"
"REDACTED","98d2512484c067c9914cd341e6bdace4","10/29/2017","Check","1","General Pledge","$450.00","2431","","$0.00","REDACTED","REDACTED"
"REDACTED","98d2512484c067c9914cd341e6bdace4","11/12/2017","Check","1","General Pledge","$450.00","2439","","$0.00","REDACTED","REDACTED"
"REDACTED","98d2512484c067c9914cd341e6bdace4","11/19/2017","Check","1","General Pledge","$450.00","2450","","$0.00","REDACTED","REDACTED"
"REDACTED","98d2512484c067c9914cd341e6bdace4","12/03/2017","Check","1","General Pledge","$450.00","2461","","$0.00","REDACTED","REDACTED"
"REDACTED","98d2512484c067c9914cd341e6bdace4","12/10/2017","Check","1","General Pledge","$550.00","2474","","$0.00","REDACTED","REDACTED"
"REDACTED","98d2512484c067c9914cd341e6bdace4","12/31/2017","Check","108","Restoration & Repair Fund","$100.00","2514","","$0.00","REDACTED","REDACTED"
"REDACTED","cc5cca7ecc39fdd55f1bf1163b5ebe40","01/01/2017","Check","1","General Pledge","$35.00","2586","","$0.00","REDACTED","REDACTED"
"REDACTED","cc5cca7ecc39fdd55f1bf1163b5ebe40","01/08/2017","Check","1","General Pledge","$35.00","2595","","$0.00","REDACTED","REDACTED"
"REDACTED","cc5cca7ecc39fdd55f1bf1163b5ebe40","01/15/2017","Check","1","General Pledge","$35.00","2598","","$0.00","REDACTED","REDACTED"
"REDACTED","cc5cca7ecc39fdd55f1bf1163b5ebe40","01/29/2017","Check","1","General Pledge","$35.00","2610","","$0.00","REDACTED","REDACTED"
"REDACTED","cc5cca7ecc39fdd55f1bf1163b5ebe40","02/12/2017","Check","1","General Pledge","$35.00","2615","","$0.00","REDACTED","REDACTED"
"REDACTED","cc5cca7ecc39fdd55f1bf1163b5ebe40","02/19/2017","Check","1","General Pledge","$35.00","2620","","$0.00","REDACTED","REDACTED"
"REDACTED","cc5cca7ecc39fdd55f1bf1163b5ebe40","02/28/2017","Check","1","General Pledge","$35.00","2625","","$0.00","REDACTED","REDACTED"
"REDACTED","cc5cca7ecc39fdd55f1bf1163b5ebe40","03/19/2017","Check","1","General Pledge","$35.00","2636","","$0.00","REDACTED","REDACTED"
"REDACTED","cc5cca7ecc39fdd55f1bf1163b5ebe40","04/02/2017","Check","1","General Pledge","$35.00","2652","","$0.00","REDACTED","REDACTED"
"REDACTED","cc5cca7ecc39fdd55f1bf1163b5ebe40","04/09/2017","Check","1","General Pledge","$35.00","2658","","$0.00","REDACTED","REDACTED"
"REDACTED","cc5cca7ecc39fdd55f1bf1163b5ebe40","04/16/2017","Check","1","General Pledge","$35.00","2662","","$0.00","REDACTED","REDACTED"
"REDACTED","cc5cca7ecc39fdd55f1bf1163b5ebe40","04/23/2017","Check","1","General Pledge","$35.00","2665","","$0.00","REDACTED","REDACTED"
"REDACTED","cc5cca7ecc39fdd55f1bf1163b5ebe40","05/07/2017","Check","1","General Pledge","$35.00","2679","","$0.00","REDACTED","REDACTED"
"REDACTED","cc5cca7ecc39fdd55f1bf1163b5ebe40","05/21/2017","Check","1","General Pledge","$35.00","2686","","$0.00","REDACTED","REDACTED"
"REDACTED","cc5cca7ecc39fdd55f1bf1163b5ebe40","06/04/2017","Check","1","General Pledge","$35.00","2696","","$0.00","REDACTED","REDACTED"
"REDACTED","cc5cca7ecc39fdd55f1bf1163b5ebe40","06/11/2017","Check","1","General Pledge","$35.00","2698","","$0.00","REDACTED","REDACTED"
"REDACTED","cc5cca7ecc39fdd55f1bf1163b5ebe40","06/25/2017","Check","1","General Pledge","$35.00","2710","","$0.00","REDACTED","REDACTED"
"REDACTED","cc5cca7ecc39fdd55f1bf1163b5ebe40","07/02/2017","Check","1","General Pledge","$35.00","2716","","$0.00","REDACTED","REDACTED"
"REDACTED","cc5cca7ecc39fdd55f1bf1163b5ebe40","07/16/2017","Check","1","General Pledge","$35.00","2724","","$0.00","REDACTED","REDACTED"
"REDACTED","cc5cca7ecc39fdd55f1bf1163b5ebe40","07/23/2017","Check","1","General Pledge","$35.00","2725","","$0.00","REDACTED","REDACTED"
"REDACTED","cc5cca7ecc39fdd55f1bf1163b5ebe40","08/06/2017","Check","1","General Pledge","$35.00","2731","","$0.00","REDACTED","REDACTED"
"REDACTED","cc5cca7ecc39fdd55f1bf1163b5ebe40","08/13/2017","Check","1","General Pledge","$35.00","2740","","$0.00","REDACTED","REDACTED"
"REDACTED","cc5cca7ecc39fdd55f1bf1163b5ebe40","08/27/2017","Check","1","General Pledge","$35.00","2747","","$0.00","REDACTED","REDACTED"
"REDACTED","cc5cca7ecc39fdd55f1bf1163b5ebe40","09/03/2017","Check","1","General Pledge","$35.00","2749","","$0.00","REDACTED","REDACTED"
"REDACTED","cc5cca7ecc39fdd55f1bf1163b5ebe40","09/10/2017","Check","1","General Pledge","$35.00","2752","","$0.00","REDACTED","REDACTED"
"REDACTED","cc5cca7ecc39fdd55f1bf1163b5ebe40","09/24/2017","Check","1","General Pledge","$35.00","2759","","$0.00","REDACTED","REDACTED"
"REDACTED","cc5cca7ecc39fdd55f1bf1163b5ebe40","10/01/2017","Check","1","General Pledge","$35.00","2762","","$0.00","REDACTED","REDACTED"
"REDACTED","cc5cca7ecc39fdd55f1bf1163b5ebe40","10/08/2017","Check","1","General Pledge","$35.00","2766","","$0.00","REDACTED","REDACTED"
"REDACTED","cc5cca7ecc39fdd55f1bf1163b5ebe40","10/16/2017","Check","1","General Pledge","$35.00","2771","","$0.00","REDACTED","REDACTED"
"REDACTED","cc5cca7ecc39fdd55f1bf1163b5ebe40","10/22/2017","Check","1","General Pledge","$35.00","2773","","$0.00","REDACTED","REDACTED"
"REDACTED","cc5cca7ecc39fdd55f1bf1163b5ebe40","11/12/2017","Check","1","General Pledge","$35.00","2783","","$0.00","REDACTED","REDACTED"
"REDACTED","cc5cca7ecc39fdd55f1bf1163b5ebe40","11/19/2017","Check","1","General Pledge","$41.00","2792","","$0.00","REDACTED","REDACTED"
"REDACTED","cc5cca7ecc39fdd55f1bf1163b5ebe40","11/27/2017","Check","1","General Pledge","$41.00","2793","","$0.00","REDACTED","REDACTED"
"REDACTED","cc5cca7ecc39fdd55f1bf1163b5ebe40","12/03/2017","Check","1","General Pledge","$41.00","2800","","$0.00","REDACTED","REDACTED"
"REDACTED","cc5cca7ecc39fdd55f1bf1163b5ebe40","12/17/2017","Check","1","General Pledge","$41.00","2810","","$0.00","REDACTED","REDACTED"
"REDACTED","82a0830cf74d8db9b25b0b2de28ec92e","02/02/2017","Check","1","General Pledge","$440.00","55925748","","$0.00","REDACTED","REDACTED"
"REDACTED","82a0830cf74d8db9b25b0b2de28ec92e","02/28/2017","Check","1","General Pledge","$440.00","64972390","","$0.00","REDACTED","REDACTED"
"REDACTED","82a0830cf74d8db9b25b0b2de28ec92e","03/27/2017","Check","1","General Pledge","$440.00","73651753","","$0.00","REDACTED","REDACTED"
"REDACTED","82a0830cf74d8db9b25b0b2de28ec92e","05/05/2017","Check","1","General Pledge","$440.00","83033109","","$0.00","REDACTED","REDACTED"
"REDACTED","82a0830cf74d8db9b25b0b2de28ec92e","05/28/2017","Check","1","General Pledge","$440.00","91406626","","$0.00","REDACTED","REDACTED"
"REDACTED","82a0830cf74d8db9b25b0b2de28ec92e","07/02/2017","Check","1","General Pledge","$440.00","833377","","$0.00","REDACTED","REDACTED"
"REDACTED","82a0830cf74d8db9b25b0b2de28ec92e","08/06/2017","Check","1","General Pledge","$440.00","9820489","","$0.00","REDACTED","REDACTED"
"REDACTED","82a0830cf74d8db9b25b0b2de28ec92e","09/01/2017","Check","1","General Pledge","$440.00","18659010","","$0.00","REDACTED","REDACTED"
"REDACTED","82a0830cf74d8db9b25b0b2de28ec92e","10/01/2017","Check","1","General Pledge","$440.00","28248386","","$0.00","REDACTED","REDACTED"
"REDACTED","82a0830cf74d8db9b25b0b2de28ec92e","10/29/2017","Check","1","General Pledge","$440.00","41589686","","$0.00","REDACTED","REDACTED"
"REDACTED","82a0830cf74d8db9b25b0b2de28ec92e","11/10/2017","Check","65","Samaritan's Purse","$9.00","9805","shoe boxes","$0.00","REDACTED","REDACTED"
"REDACTED","82a0830cf74d8db9b25b0b2de28ec92e","11/12/2017","Check","5","Memorial Fund","$50.00","9506","Bishop Garnett","$0.00","REDACTED","REDACTED"
"REDACTED","82a0830cf74d8db9b25b0b2de28ec92e","11/12/2017","Check","5","Memorial Fund","$50.00","9506","Paul Verbrick","$0.00","REDACTED","REDACTED"
"REDACTED","82a0830cf74d8db9b25b0b2de28ec92e","12/04/2017","Check","1","General Pledge","$440.00","50556080","","$0.00","REDACTED","REDACTED"
"REDACTED","82a0830cf74d8db9b25b0b2de28ec92e","12/10/2017","Check","77","Pass Through","$25.00","9510","seminarian book fund","$0.00","REDACTED","REDACTED"
"REDACTED","82a0830cf74d8db9b25b0b2de28ec92e","12/31/2017","Check","1","General Pledge","$440.00","60039782","","$0.00","REDACTED","REDACTED"
"REDACTED","82a0830cf74d8db9b25b0b2de28ec92e","12/31/2017","Check","1","General Pledge","$25.00","61205589","","$0.00","REDACTED","REDACTED"
"REDACTED","0882e96f730aa24a1165e085e3ee93a4","12/24/2017","Check","1","General Pledge","$1,000.00","1030","","$0.00","REDACTED","REDACTED"
"REDACTED","92efb9454ba2719f4d8c413cc740eeb8","03/26/2017","Check","1","General Pledge","$25.00","5066","","$0.00","REDACTED","REDACTED"
"REDACTED","92efb9454ba2719f4d8c413cc740eeb8","04/02/2017","Check","1","General Pledge","$25.00","5071","","$0.00","REDACTED","REDACTED"
"REDACTED","92efb9454ba2719f4d8c413cc740eeb8","04/09/2017","Check","1","General Pledge","$25.00","5075","","$0.00","REDACTED","REDACTED"
"REDACTED","13c8d014dc165d0e411ffcde772f6a39","01/22/2017","Check","1","General Pledge","$100.00","1422","","$0.00","REDACTED","REDACTED"
"REDACTED","13c8d014dc165d0e411ffcde772f6a39","01/22/2017","Check","1","General Pledge","$300.00","1421","","$0.00","REDACTED","REDACTED"
"REDACTED","13c8d014dc165d0e411ffcde772f6a39","03/07/2017","Check","1","General Pledge","$200.00","1391","","$0.00","REDACTED","REDACTED"
"REDACTED","13c8d014dc165d0e411ffcde772f6a39","04/02/2017","Check","1","General Pledge","$600.00","1292","","$0.00","REDACTED","REDACTED"
"REDACTED","13c8d014dc165d0e411ffcde772f6a39","04/30/2017","Check","1","General Pledge","$650.00","1308","","$0.00","REDACTED","REDACTED"
"REDACTED","13c8d014dc165d0e411ffcde772f6a39","05/21/2017","Check","1","General Pledge","$300.00","1316","","$0.00","REDACTED","REDACTED"
"REDACTED","13c8d014dc165d0e411ffcde772f6a39","06/25/2017","Check","1","General Pledge","$500.00","1326","","$0.00","REDACTED","REDACTED"
"REDACTED","13c8d014dc165d0e411ffcde772f6a39","07/09/2017","Check","1","General Pledge","$200.00","1335","","$0.00","REDACTED","REDACTED"
"REDACTED","13c8d014dc165d0e411ffcde772f6a39","07/23/2017","Check","1","General Pledge","$300.00","1415","","$0.00","REDACTED","REDACTED"
"REDACTED","13c8d014dc165d0e411ffcde772f6a39","09/03/2017","Check","1","General Pledge","$800.00","1343","","$0.00","REDACTED","REDACTED"
"REDACTED","13c8d014dc165d0e411ffcde772f6a39","09/24/2017","Check","1","General Pledge","$100.00","1437","","$0.00","REDACTED","REDACTED"
"REDACTED","13c8d014dc165d0e411ffcde772f6a39","10/01/2017","Check","1","General Pledge","$400.00","1351","","$0.00","REDACTED","REDACTED"
"REDACTED","13c8d014dc165d0e411ffcde772f6a39","10/22/2017","Check","1","General Pledge","$300.00","1358","","$0.00","REDACTED","REDACTED"
"REDACTED","13c8d014dc165d0e411ffcde772f6a39","11/26/2017","Check","1","General Pledge","$600.00","1332","","$0.00","REDACTED","REDACTED"
"REDACTED","13c8d014dc165d0e411ffcde772f6a39","12/18/2017","Check","1","General Pledge","$300.00","1334","","$0.00","REDACTED","REDACTED"
"REDACTED","2fbfc14ecf0d4d152f668acb643687a9","01/01/2017","Check","1","General Pledge","$10.00","3123","","$0.00","REDACTED","REDACTED"
"REDACTED","2fbfc14ecf0d4d152f668acb643687a9","01/15/2017","Check","1","General Pledge","$10.00","3131","","$0.00","REDACTED","REDACTED"
"REDACTED","2fbfc14ecf0d4d152f668acb643687a9","01/22/2017","Check","1","General Pledge","$10.00","3137","","$0.00","REDACTED","REDACTED"
"REDACTED","2fbfc14ecf0d4d152f668acb643687a9","02/12/2017","Check","1","General Pledge","$20.00","3142","","$0.00","REDACTED","REDACTED"
"REDACTED","2fbfc14ecf0d4d152f668acb643687a9","02/19/2017","Check","1","General Pledge","$10.00","3144","","$0.00","REDACTED","REDACTED"
"REDACTED","2fbfc14ecf0d4d152f668acb643687a9","02/28/2017","Check","1","General Pledge","$20.00","3149","","$0.00","REDACTED","REDACTED"
"REDACTED","2fbfc14ecf0d4d152f668acb643687a9","03/13/2017","Check","1","General Pledge","$20.00","3150","","$0.00","REDACTED","REDACTED"
"REDACTED","2fbfc14ecf0d4d152f668acb643687a9","03/19/2017","Check","1","General Pledge","$10.00","3151","","$0.00","REDACTED","REDACTED"
"REDACTED","2fbfc14ecf0d4d152f668acb643687a9","03/26/2017","Check","1","General Pledge","$10.00","3156","","$0.00","REDACTED","REDACTED"
"REDACTED","2fbfc14ecf0d4d152f668acb643687a9","04/02/2017","Check","1","General Pledge","$10.00","3157","","$0.00","REDACTED","REDACTED"
"REDACTED","2fbfc14ecf0d4d152f668acb643687a9","04/09/2017","Check","1","General Pledge","$10.00","3163","","$0.00","REDACTED","REDACTED"
"REDACTED","2fbfc14ecf0d4d152f668acb643687a9","04/16/2017","Check","10","Easter Offering","$20.00","3164","","$0.00","REDACTED","REDACTED"
"REDACTED","2fbfc14ecf0d4d152f668acb643687a9","04/23/2017","Check","1","General Pledge","$10.00","3168","","$0.00","REDACTED","REDACTED"
"REDACTED","2fbfc14ecf0d4d152f668acb643687a9","05/14/2017","Check","1","General Pledge","$30.00","3176","","$0.00","REDACTED","REDACTED"
"REDACTED","2fbfc14ecf0d4d152f668acb643687a9","06/18/2017","Check","1","General Pledge","$30.00","3180","","$0.00","REDACTED","REDACTED"
"REDACTED","2fbfc14ecf0d4d152f668acb643687a9","06/25/2017","Check","1","General Pledge","$20.00","3187","","$0.00","REDACTED","REDACTED"
"REDACTED","2fbfc14ecf0d4d152f668acb643687a9","07/09/2017","Check","1","General Pledge","$10.00","3193","","$0.00","REDACTED","REDACTED"
"REDACTED","2fbfc14ecf0d4d152f668acb643687a9","07/16/2017","Check","1","General Pledge","$10.00","3194","","$0.00","REDACTED","REDACTED"
"REDACTED","2fbfc14ecf0d4d152f668acb643687a9","07/23/2017","Check","1","General Pledge","$20.00","3275","","$0.00","REDACTED","REDACTED"
"REDACTED","2fbfc14ecf0d4d152f668acb643687a9","08/06/2017","Check","1","General Pledge","$20.00","3280","","$0.00","REDACTED","REDACTED"
"REDACTED","2fbfc14ecf0d4d152f668acb643687a9","08/13/2017","Check","1","General Pledge","$10.00","3281","","$0.00","REDACTED","REDACTED"
"REDACTED","2fbfc14ecf0d4d152f668acb643687a9","08/20/2017","Check","1","General Pledge","$20.00","3283","","$0.00","REDACTED","REDACTED"
"REDACTED","2fbfc14ecf0d4d152f668acb643687a9","09/03/2017","Check","1","General Pledge","$20.00","3289","","$0.00","REDACTED","REDACTED"
"REDACTED","2fbfc14ecf0d4d152f668acb643687a9","09/10/2017","Check","1","General Pledge","$10.00","3295","","$0.00","REDACTED","REDACTED"
"REDACTED","2fbfc14ecf0d4d152f668acb643687a9","09/17/2017","Check","1","General Pledge","$10.00","3296","","$0.00","REDACTED","REDACTED"
"REDACTED","2fbfc14ecf0d4d152f668acb643687a9","10/01/2017","Check","1","General Pledge","$20.00","3201","","$0.00","REDACTED","REDACTED"
"REDACTED","2fbfc14ecf0d4d152f668acb643687a9","10/08/2017","Check","1","General Pledge","$10.00","3206","","$0.00","REDACTED","REDACTED"
"REDACTED","2fbfc14ecf0d4d152f668acb643687a9","10/16/2017","Check","1","General Pledge","$10.00","3207","","$0.00","REDACTED","REDACTED"
"REDACTED","2fbfc14ecf0d4d152f668acb643687a9","10/22/2017","Check","1","General Pledge","$20.00","3211","","$0.00","REDACTED","REDACTED"
"REDACTED","2fbfc14ecf0d4d152f668acb643687a9","11/05/2017","Check","1","General Pledge","$25.00","3219","","$0.00","REDACTED","REDACTED"
"REDACTED","2fbfc14ecf0d4d152f668acb643687a9","11/27/2017","Check","1","General Pledge","$7.00","3222","","$0.00","REDACTED","REDACTED"
"REDACTED","2fbfc14ecf0d4d152f668acb643687a9","11/27/2017","Check","1","General Pledge","$23.00","3222","","$0.00","REDACTED","REDACTED"
"REDACTED","2fbfc14ecf0d4d152f668acb643687a9","12/03/2017","Check","1","General Pledge","$10.00","3226","","$0.00","REDACTED","REDACTED"
"REDACTED","2fbfc14ecf0d4d152f668acb643687a9","12/17/2017","Check","1","General Pledge","$20.00","3227","","$0.00","REDACTED","REDACTED"
"REDACTED","2fbfc14ecf0d4d152f668acb643687a9","12/25/2017","Check","11","Christmas Offering","$20.00","3234","","$0.00","REDACTED","REDACTED"
"REDACTED","c41ac1017d7340ff80995778c3b275e0","02/12/2017","Check","1","General Pledge","$300.00","2773","","$0.00","REDACTED","REDACTED"
"REDACTED","c41ac1017d7340ff80995778c3b275e0","03/13/2017","Check","1","General Pledge","$300.00","2792","","$0.00","REDACTED","REDACTED"
"REDACTED","c41ac1017d7340ff80995778c3b275e0","05/07/2017","Check","1","General Pledge","$300.00","2838","","$0.00","REDACTED","REDACTED"
"REDACTED","c41ac1017d7340ff80995778c3b275e0","06/04/2017","Check","1","General Pledge","$200.00","2862","","$0.00","REDACTED","REDACTED"
"REDACTED","c41ac1017d7340ff80995778c3b275e0","06/11/2017","Check","1","General Pledge","$110.00","2874","","$0.00","REDACTED","REDACTED"
"REDACTED","c41ac1017d7340ff80995778c3b275e0","07/02/2017","Check","1","General Pledge","$110.00","2889","","$0.00","REDACTED","REDACTED"
"REDACTED","c41ac1017d7340ff80995778c3b275e0","08/06/2017","Check","1","General Pledge","$110.00","2929","","$0.00","REDACTED","REDACTED"
"REDACTED","c41ac1017d7340ff80995778c3b275e0","08/20/2017","Check","1","General Pledge","$110.00","2943","","$0.00","REDACTED","REDACTED"
"REDACTED","650b45c4293f614aa438aaff53f10611","02/19/2017","Check","1","General Pledge","$25.00","6829","","$0.00","REDACTED","REDACTED"
"REDACTED","650b45c4293f614aa438aaff53f10611","04/09/2017","Check","1","General Pledge","$35.00","6846","","$0.00","REDACTED","REDACTED"
"REDACTED","650b45c4293f614aa438aaff53f10611","07/30/2017","Check","1","General Pledge","$20.00","6882","","$0.00","REDACTED","REDACTED"
"REDACTED","458bb29168a6f1e896afa7487d5ca837","01/22/2017","Check","1","General Pledge","$30.00","6821","","$0.00","REDACTED","REDACTED"
"REDACTED","458bb29168a6f1e896afa7487d5ca837","04/16/2017","Check","1","General Pledge","$50.00","6849","","$0.00","REDACTED","REDACTED"
"REDACTED","458bb29168a6f1e896afa7487d5ca837","05/07/2017","Check","1","General Pledge","$25.00","6862","","$0.00","REDACTED","REDACTED"
"REDACTED","458bb29168a6f1e896afa7487d5ca837","05/14/2017","Check","1","General Pledge","$20.00","6867","","$0.00","REDACTED","REDACTED"
"REDACTED","458bb29168a6f1e896afa7487d5ca837","10/29/2017","Check","1","General Pledge","$25.00","6911","","$0.00","REDACTED","REDACTED"
"REDACTED","85fea2bbfc27d7550af4a525be239ce2","01/20/2017","Check","1","General Pledge","$55.00","","draft 012017","$0.00","REDACTED","REDACTED"
"REDACTED","85fea2bbfc27d7550af4a525be239ce2","02/21/2017","ACH","1","General Pledge","$55.00","","draft 022017","$0.00","REDACTED","REDACTED"
"REDACTED","85fea2bbfc27d7550af4a525be239ce2","03/21/2017","Online","1","General Pledge","$55.00","","draft 032017","$0.00","REDACTED","REDACTED"
"REDACTED","85fea2bbfc27d7550af4a525be239ce2","04/20/2017","Online","1","General Pledge","$55.00","","draft 042017","$0.00","REDACTED","REDACTED"
"REDACTED","85fea2bbfc27d7550af4a525be239ce2","05/22/2017","Online","1","General Pledge","$55.00","","draft 052017","$0.00","REDACTED","REDACTED"
"REDACTED","85fea2bbfc27d7550af4a525be239ce2","06/21/2017","Online","1","General Pledge","$55.00","","draft 062017","$0.00","REDACTED","REDACTED"
"REDACTED","85fea2bbfc27d7550af4a525be239ce2","07/20/2017","Online","1","General Pledge","$55.00","","draft 072017","$0.00","REDACTED","REDACTED"
